name,county,latitude,longitude,ownership
,Vihiga,0.0851343,34.850517,GOK
,Marsabit,2.0023053,37.5123086,GOK
,Marsabit,2.2526396,37.8746067,GOK
,Kitui,,,GOK
,Siaya,0.0747025,34.4529235,GOK
,Marsabit,3.3764782,38.3542114,GOK
,Siaya,0.0858497,34.1530208,GOK
,Marsabit,2.0133017,37.496311,GOK
,Marsabit,3.45257479,39.2797802,GOK
,Marsabit,2.0133017,37.496311,GOK
,Marsabit,2.3287861,37.9938917,GOK
,Marsabit,3.3764775,38.3542106,GOK
,Elgeyo/Marakwet,0.7409598,35.8281662,GOK
,Makueni,,,GOK
,Marsabit,2.8997686,38.1402973,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Uasin Gishu,0.597007,35.097821,GOK
,Marsabit,2.3241416,37.9968673,GOK
,Bungoma,0.8686088,34.5502427,GOK
,Makueni,-2.4965427,38.0120481,GOK
,Bungoma,0.8871002,34.596613,GOK
,Marsabit,2.3241465,37.9968536,GOK
,Busia,0.5493762,34.2607408,GOK
,Marsabit,2.3241402,37.9968712,GOK
,Bungoma,0.8686088,34.5502427,GOK
,Kakamega,0.3588713,34.4802946,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Marsabit,2.3241459,37.9968582,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Makueni,-1.4846774,37.3969109,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Bungoma,0.8871002,34.596613,GOK
,Bungoma,,,GOK
,Makueni,-2.5180531,38.0560371,GOK
,Trans Nzoia,1.0282372,35.0248763,GOK
,Makueni,-1.5514492,37.5003107,GOK
,Makueni,-1.8116441,37.6245232,GOK
,Bungoma,0.8145408,34.5128516,GOK
,Makueni,-1.6995274,37.6481419,GOK
,Kwale,-4.0420118,39.4600758,GOK
,Samburu,1.090264,36.684478,GOK
,Samburu,1.090264,36.684478,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Samburu,0.958585,36.754932,GOK
,Elgeyo/Marakwet,1.1298874,35.4999287,GOK
,Samburu,1.101131,36.772945,GOK
,Bungoma,0.846515,34.5661636,GOK
,Samburu,1.087418,36.702599,GOK
,Samburu,1.1278874,36.9703939,GOK
,Samburu,1.0897737,36.6851556,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Bungoma,0.8871002,34.596613,GOK
,Bungoma,0.8871002,34.596613,GOK
,Bungoma,0.846515,34.5661636,GOK
,Bungoma,0.8530365,34.5547424,GOK
,Marsabit,2.9959118,39.3126784,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Marsabit,3.1308695,39.3444549,GOK
,Marsabit,3.3605887,39.0634239,GOK
,Marsabit,2.9959118,39.3126784,GOK
,Vihiga,0.037574,34.5768914,GOK
,Marsabit,3.1308695,39.3444549,GOK
,Siaya,0.186422,34.301432,GOK
,Bomet,-0.684679,35.114328,GOK
,Taita Taveta,-3.3364854,38.4375029,GOK
,Marsabit,2.3409088,37.9753137,GOK
,Marsabit,3.1465851,39.2532976,GOK
,Marsabit,2.9959118,39.3126784,GOK
,Kwale,-4.0328646,39.5874308,GOK
,Taita Taveta,-3.292389,38.3009259,GOK
,Kisumu,-0.0580392,34.5211621,GOK
,Makueni,-1.8765733,37.5482901,GOK
,Samburu,0.947103,36.7686521,GOK
,Kisumu,-0.0580392,34.5211621,GOK
,Marsabit,3.032546,38.7546523,GOK
,Makueni,-1.8765039,37.5899123,GOK
,Kisumu,-0.0580392,34.5211621,GOK
,Marsabit,3.032546,38.7546523,GOK
,Marsabit,2.0065983,37.5079763,GOK
,Kakamega,0.6039749,34.8443079,GOK
,Marsabit,2.0065983,37.5079763,GOK
,Marsabit,3.032546,38.7546523,GOK
,Marsabit,3.032546,38.7546523,GOK
,Marsabit,3.4815908,38.2442385,GOK
,Marsabit,3.032546,38.7546523,GOK
,Marsabit,3.4815908,38.2442385,GOK
,Marsabit,3.4815908,38.2442385,GOK
,Marsabit,2.0065983,37.5079763,GOK
,Marsabit,3.2924358,38.3720468,GOK
,Marsabit,3.032546,38.7546523,GOK
,Marsabit,3.2924358,38.3720468,GOK
,Marsabit,3.4815908,38.2442385,GOK
,Marsabit,3.4815908,38.2442385,GOK
,Marsabit,3.51128,38.975645,GOK
,Marsabit,3.341111,39.204077,GOK
,Marsabit,3.51126,38.975632,GOK
,Marsabit,3.3012525,38.3773119,GOK
,Samburu,0.9138618,37.1340677,GOK
,Nyeri,-0.6143453,37.1414377,GOK
,Siaya,0.1143044,34.1599816,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Bungoma,0.8145408,34.5128516,GOK
,Bungoma,0.8530365,34.5547424,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Bungoma,0.8530365,34.5547424,GOK
,Nyeri,-0.2670349,37.0076553,GOK
,Busia,0.4003716666666667,34.308285,GOK
,Marsabit,3.452485,38.515005,GOK
,Marsabit,3.7147476,37.9657132,GOK
,Nyeri,-0.3127676,36.8989077,GOK
,Marsabit,3.7147476,37.9657132,GOK
,Makueni,,,GOK
,Makueni,-1.8445397,37.3892333,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Marsabit,3.7147476,37.9657132,GOK
,Elgeyo/Marakwet,1.0683911,35.5844217,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Vihiga,0.0733899,34.8463777,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Marsabit,3.115677,39.256903,GOK
,Vihiga,0.1171534,34.7735614,GOK
,Bungoma,0.8895028,34.5332802,GOK
,Bungoma,0.8895028,34.5332802,GOK
,Bungoma,0.8895028,34.5332802,GOK
,Bungoma,,,GOK
,Marsabit,3.115677,39.256903,GOK
,Bungoma,0.8895028,34.5332802,GOK
,Bungoma,,,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Siaya,0.1877553,34.1808319,GOK
,Marsabit,3.115677,39.256903,GOK
,Bungoma,0.8628787,34.5561269,GOK
,Marsabit,3.115677,39.256903,GOK
,Makueni,0.0,0.0,GOK
,Samburu,,,GOK
,Bungoma,0.7786246,34.4588142,GOK
,Marsabit,3.883827,37.542683,GOK
,Marsabit,2.2514249,38.0107247,GOK
,Marsabit,2.48754,37.5572826,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Siaya,0.0575418,34.5447043,GOK
,Marsabit,3.3893646,38.3187132,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Turkana,3.1488901,35.8639482,GOK
,Makueni,0.0,0.0,GOK
,Kwale,-4.0250063,39.4218831,GOK
,Marsabit,3.3893646,38.3187132,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Kwale,-3.8415395,39.4468081,GOK
,Samburu,1.0636966666666665,36.722150000000006,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Samburu,1.0635783333333333,36.722120000000004,GOK
,Marsabit,3.9971913,37.2729665,GOK
,Samburu,1.0637033333333332,36.72228333333333,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Samburu,1.0392466666666667,36.75369333333333,GOK
,Elgeyo/Marakwet,0.9974920749664875,35.366835594177275,GOK
,Makueni,-1.6359726,37.5666069,GOK
,Marsabit,3.4671034,38.2508325,GOK
,Samburu,1.0390983333333332,36.75365,GOK
,Kwale,-4.1381104,39.319489,GOK
,Samburu,1.0392916666666667,36.75369666666666,GOK
,Samburu,1.084252,36.698586,GOK
,Samburu,1.084252,36.698586,GOK
,Samburu,1.094309,36.699654,GOK
,Marsabit,3.3749157,38.3256292,GOK
,Samburu,1.094309,36.699654,GOK
,Marsabit,3.3749157,38.3256292,GOK
,Samburu,1.094309,36.699654,GOK
,Bungoma,0.8145408,34.5128516,GOK
,Bungoma,0.8145408,34.5128516,GOK
,Marsabit,3.7147476,37.9657132,GOK
,Marsabit,3.3749157,38.3256292,GOK
,Marsabit,3.7099436,37.96472,GOK
,Bungoma,0.8145408,34.5128516,GOK
,Kakamega,0.6233342,34.8953471,GOK
,Makueni,-2.5248028,38.0271758,GOK
,Busia,0.6121751,34.3586186,GOK
,Makueni,-2.5249405,38.0272786,GOK
,Bungoma,,,GOK
,Makueni,-1.6275855,37.6168703,GOK
,Bungoma,,,GOK
,Kakamega,0.5958355,34.924991,GOK
,Kakamega,0.5951028,34.9253356,GOK
,Bungoma,0.846515,34.5661636,GOK
,Bungoma,0.8145408,34.5128516,GOK
,Bungoma,0.846515,34.5661636,GOK
,Kakamega,,,GOK
,Makueni,-1.7670852,37.6012293,GOK
,Bungoma,0.846515,34.5661636,GOK
,Makueni,-1.8488156,37.4442935,GOK
,Makueni,-1.833273333333333,37.31783666666667,GOK
,Makueni,-1.7670852,37.6012293,GOK
,Samburu,1.077585,36.70176166666667,GOK
,Makueni,-1.7939861,37.3638579,GOK
,Marsabit,3.3565965,38.4651133,GOK
,Bungoma,,,GOK
,Samburu,1.077455,36.701834999999996,GOK
,Marsabit,3.3565965,38.4651133,GOK
,Kakamega,0.5931855,34.9211999,GOK
,Kakamega,0.7161755,34.9394644,GOK
,Bungoma,,,GOK
,Vihiga,0.0373224,34.6021482,GOK
,Kakamega,0.3529597,34.8408582,GOK
,Bomet,-0.8735874,35.3968446,GOK
,Makueni,-1.7670852,37.6012293,GOK
,Busia,0.1166905,34.0728137,GOK
,Kajiado,-2.6047708,36.9962439,GOK
,Kakamega,0.7161755,34.9394644,GOK
,Siaya,-0.0049374,34.2687278,GOK
,Marsabit,3.4837088,38.5472189,GOK
,Kakamega,0.2412911,34.5533579,GOK
,Kakamega,0.6144934,34.9370523,GOK
,Kakamega,0.6144934,34.9370523,GOK
,Samburu,0.7959949,36.6473424,GOK
,Kakamega,0.5982974,34.9211999,GOK
,Kakamega,0.6393099,34.9098256,GOK
,Busia,0.6242145,34.3483586,GOK
,Marsabit,3.3765003666666664,37.74697236666667,GOK
,Vihiga,0.117941,34.7335663,GOK
,Marsabit,3.376508233333333,37.74696013333333,GOK
,Narok,-1.7785633,35.8319156,GOK
,Samburu,0.8426788,36.7225104,GOK
,Kwale,-4.1223103,39.1122471,GOK
,Makueni,-1.5612597,37.5416283,GOK
,Kwale,-4.1235555,39.1083426,GOK
,Marsabit,3.142536,38.241538,GOK
,Kakamega,0.48172916666666665,34.897173966666664,GOK
,Kakamega,0.23871333333333336,34.53790166666667,GOK
,Kakamega,0.450473,34.9032761,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Busia,0.6368844,34.2697695,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Kwale,,,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Kwale,-4.0370206,39.1639588,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Kwale,-4.0381774,39.1659093,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Kwale,-4.0816172,39.1828116,GOK
,Nakuru,-0.7479716666666667,36.46745333333333,GOK
,Kwale,-3.9974057,39.5725755,GOK
,Bungoma,0.846515,34.5661636,GOK
,Makueni,-1.7718255,37.2973715,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Marsabit,3.3374339,38.4496661,GOK
,Marsabit,3.3374339,38.4496661,GOK
,Marsabit,3.7099436,37.96472,GOK
,Marsabit,3.7141364,37.9676996,GOK
,Marsabit,3.3777417,37.7468547,GOK
,Kajiado,-1.4301646,36.6854066,GOK
,Marsabit,3.518656,39.0604933,GOK
,Kwale,-3.7523259,39.1363194,GOK
,Marsabit,3.4620887,38.5301494,GOK
,Marsabit,3.4620887,38.5301494,GOK
,Marsabit,3.4837088,38.5472189,GOK
,Makueni,-1.5490005,37.4663055,GOK
,Kwale,-4.1618995,39.4147598,GOK
,Makueni,0.0,0.0,GOK
,Bungoma,,,GOK
,Makueni,0.0,0.0,GOK
,Marsabit,3.3764628499999993,37.7470043,GOK
,Bungoma,0.8871002,34.596613,GOK
,Samburu,1.0925527,36.6961124,GOK
,Narok,-1.8775477,35.8360056,GOK
,Taita Taveta,-3.3973666666666666,38.52559,GOK
,Marsabit,3.4837088,38.5472189,GOK
,Bungoma,0.8347087,34.5647793,GOK
,Marsabit,3.4575663,38.524568,GOK
,Taita Taveta,-3.397806666666667,38.52560666666667,GOK
,Makueni,-1.6286949,37.6105478,GOK
,Makueni,-1.8289366,37.2452082,GOK
,Elgeyo/Marakwet,0.6828226,35.5064313,GOK
,Kakamega,0.1927242,34.6543684,GOK
,Elgeyo/Marakwet,1.0666538,35.5861312,GOK
,Elgeyo/Marakwet,1.063402,35.5912594,GOK
,Nakuru,36.1192821,-1557315.0,GOK
,Marsabit,3.494711,38.531258,GOK
,Makueni,-1.8772849,37.2652755,GOK
,Nakuru,36.2362006,305520.0,GOK
,Bungoma,0.8700951,34.5495504,GOK
,Kitui,,,GOK
,Bungoma,0.791824,34.5204696,GOK
,Bungoma,0.8700951,34.5495504,GOK
,Bungoma,0.846515,34.5661636,GOK
,Kwale,-3.744248,39.0842597,GOK
,Kitui,-1.3853116,37.830236,GOK
,Marsabit,3.5187772,39.0630983,GOK
,Bungoma,0.791824,34.5204696,GOK
,Bomet,-0.713842,35.0947256,GOK
,Bungoma,0.5757488,34.5239321,GOK
,Makueni,-1.8371348,37.321434,GOK
,Marsabit,3.4947,38.53126,GOK
,Makueni,-2.2670613,37.8059486,GOK
,Bungoma,0.791824,34.5204696,GOK
,Makueni,-1.8371348,37.321434,GOK
,Bungoma,0.8522938,34.5550885,GOK
,Bomet,,,GOK
,Makueni,-1.8371348,37.321434,GOK
,Makueni,-1.5829607,37.5592808,GOK
,Makueni,-1.8371348,37.321434,GOK
,Samburu,1.06934,36.60812166666666,GOK
,Elgeyo/Marakwet,1.0659509,35.5837379,GOK
,Makueni,-1.8371348,37.321434,GOK
,Kilifi,,,GOK
,Samburu,1.0694583333333334,36.60751333333334,GOK
,Makueni,0.0,0.0,GOK
,Samburu,1.069285,36.60820833333333,GOK
,Kilifi,-3.2390533,40.1095883,GOK
,Samburu,1.017316666666666,36.7888123333331,GOK
,Elgeyo/Marakwet,1.0680732,35.5898919,GOK
,Samburu,1.0166856,36.5856009,GOK
,Samburu,0.7495066666666667,36.87518,GOK
,Samburu,0.74948,36.87515166666667,GOK
,Samburu,0.7497349999999999,36.87488666666666,GOK
,Marsabit,2.324786666666667,37.99774,GOK
,Samburu,0.8657121,36.7440692,GOK
,Marsabit,2.3228733333333333,37.99950833333333,GOK
,Samburu,0.8657121,36.7440692,GOK
,Nyeri,-0.6435139,37.1397628,GOK
,Marsabit,2.3250266666666666,37.998005,GOK
,Siaya,0.1181356,34.2485853,GOK
,Bungoma,0.8371849,34.563395,GOK
,Samburu,1.055768,36.5555552,GOK
,Bungoma,0.8871002,34.596613,GOK
,Bungoma,0.8371849,34.563395,GOK
,Elgeyo/Marakwet,1.0678328,35.58955,GOK
,Bungoma,0.8370048,34.5568191,GOK
,Samburu,1.0410778,36.5687228,GOK
,Makueni,,,GOK
,Bungoma,0.8371849,34.563395,GOK
,Samburu,1.0166856,36.5856009,GOK
,Bungoma,0.8871002,34.596613,GOK
,Makueni,,,GOK
,Samburu,0.8458783333333333,36.636070000000004,GOK
,Bungoma,0.8700951,34.5495504,GOK
,Bungoma,,,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Bomet,-0.7971588,35.4828141,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Elgeyo/Marakwet,1.0666538,35.5861312,GOK
,Busia,0.4605908,34.1217231,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Elgeyo/Marakwet,1.0694073,35.5816865,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Makueni,-1.6844765,37.4316167,GOK
,Bungoma,0.8899962,34.5332802,GOK
,Tana River,-0.4686705,39.6093192,GOK
,Samburu,1.079959,36.5390081,GOK
,Vihiga,0.0271433,34.5852308,GOK
,Kericho,-0.2790495,34.9794259,GOK
,Bungoma,,,GOK
,Vihiga,0.0271433,34.5852308,GOK
,Garissa,-0.264605,40.785708,GOK
,Vihiga,0.0271433,34.5852308,GOK
,Vihiga,0.0271433,34.5852308,GOK
,Vihiga,0.0271433,34.5852308,GOK
,Kisumu,-0.0974255,34.596613,GOK
,Garissa,-0.264605,40.785708,GOK
,Kisumu,-0.0974255,34.596613,GOK
,Vihiga,0.0271433,34.5852308,GOK
,Garissa,-0.264605,40.785708,GOK
,Makueni,-2.0783316666666667,37.46031,GOK
,Bomet,-0.8641287,35.3913614,GOK
,Kakamega,0.4053972,34.8584502,GOK
,Makueni,-1.5524197,37.5119754,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Garissa,-0.26644,40.7895,GOK
,Kakamega,0.4542283333333333,34.541473333333336,GOK
,Garissa,-0.264605,40.785708,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Bungoma,0.8371849,34.563395,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Makueni,,,GOK
,Bungoma,0.8371849,34.563395,GOK
,Bungoma,0.8871002,34.596613,GOK
,Makueni,-1.5514963,37.4629708,GOK
,Bungoma,0.8871002,34.596613,GOK
,Marsabit,3.138575,38.700424,GOK
,Marsabit,3.5305466500000002,39.076843583333336,GOK
,Kajiado,-1.4837766666666667,36.969675,GOK
,Marsabit,1.5820536,37.7949968,GOK
,Marsabit,3.138575,38.700424,GOK
,Marsabit,3.5305495,39.076795133333334,GOK
,Marsabit,,,GOK
,Taita Taveta,-3.2734361,38.3137728,GOK
,Narok,-1.135433,35.901645,GOK
,Narok,-1.16347,35.952367,GOK
,Marsabit,,,GOK
,Marsabit,1.5820536,37.7949968,GOK
,Marsabit,3.4797271666666667,39.12256573333333,GOK
,Garissa,-0.264605,40.785708,GOK
,Makueni,-2.4039032,37.9352474,GOK
,Vihiga,0.0322578,34.6578256,GOK
,Vihiga,0.115487,34.5900396,GOK
,Kisumu,-0.0974255,34.596613,GOK
,Makueni,-2.5413819,38.0328885,GOK
,Makueni,-2.5351169,38.0623119,GOK
,Kwale,-4.036661,39.6523003,GOK
,Kitui,,,GOK
,Kwale,-3.7524496,39.1434743,GOK
,Elgeyo/Marakwet,0.669457,35.501697,GOK
,Kwale,-3.7530746,39.1411978,GOK
,Kwale,-3.7688851,39.2084815,GOK
,Tana River,-2.3378633333333334,40.21677666666667,GOK
,Marsabit,3.4799640833333334,39.12256893333333,GOK
,Marsabit,3.4802185,39.12244805,GOK
,Makueni,-1.8669933333333333,37.66493166666667,GOK
,Marsabit,3.4801416166666663,39.12237105,GOK
,Marsabit,3.479695366666667,39.12250591666667,GOK
,Garissa,-0.031172,40.4552932,GOK
,Narok,-1.3066316666666669,35.26357666666667,GOK
,Vihiga,0.0385347,34.5772374,GOK
,Elgeyo/Marakwet,1.0366483,35.3114707,GOK
,Kakamega,0.279585,34.679257,GOK
,Garissa,-0.03172166666666667,40.456115,GOK
,Garissa,-0.03150833333333333,40.456185,GOK
,Garissa,-0.03163,40.45615166666666,GOK
,Garissa,-0.0309501,40.4549749,GOK
,Garissa,-0.0309501,40.4549749,GOK
,Bungoma,,,GOK
,Marsabit,3.4802106666666663,39.12242716666666,GOK
,Marsabit,4.3007645,36.243168,GOK
,Kakamega,0.6974783333333333,35.094926666666666,GOK
,Marsabit,4.3007645,36.243168,GOK
,Marsabit,3.4802194166666673,39.12244575,GOK
,Makueni,-1.5987765,37.5799252,GOK
,Marsabit,3.4802170999999995,39.12245146666667,GOK
,Makueni,-1.6169257,37.5712686,GOK
,Taita Taveta,-3.492515,38.59634166666667,GOK
,Taita Taveta,-3.3946735,37.6877103,GOK
,Nandi,0.2056043,35.2871108,GOK
,Marsabit,2.544927,37.942488,GOK
,Marsabit,3.480227133333333,39.1224551,GOK
,Marsabit,2.3241516666666664,37.996875,GOK
,Kakamega,0.2408355,34.6270518,GOK
,Taita Taveta,-3.4406666666666665,38.31952833333333,GOK
,Kakamega,0.6402186,34.8870726,GOK
,Taita Taveta,-3.4966983333333332,38.319340000000004,GOK
,Bungoma,,,GOK
,Bungoma,,,GOK
,Bungoma,,,GOK
,Kwale,-3.7530746,39.1411978,GOK
,Bungoma,,,GOK
,Kwale,-3.7534003,39.141476,GOK
,Kwale,-3.7476622,39.1434743,GOK
,Kwale,-3.722142,39.028976,GOK
,Kwale,-3.800348,39.2604392,GOK
,Kwale,-3.7517599,39.1327417,GOK
,Kwale,-3.965414,39.2023087,GOK
,Elgeyo/Marakwet,1.0716213,35.617579,GOK
,Garissa,-0.03584333333333333,40.452888333333334,GOK
,Kwale,-3.7330623,39.0477926,GOK
,Elgeyo/Marakwet,1.0656969,35.5844217,GOK
,Kwale,-3.965414,39.2023087,GOK
,Kwale,-3.7432629,39.0790514,GOK
,Kwale,-3.75013,39.1444499,GOK
,Elgeyo/Marakwet,1.0688125,35.58955,GOK
,Kwale,-3.7328273,39.0474669,GOK
,Bomet,-0.9302978,35.4187434,GOK
,Makueni,-1.6247424,37.6025606,GOK
,Bungoma,,,GOK
,Marsabit,3.51128,38.975645,GOK
,Marsabit,3.149389,39.240794,GOK
,Garissa,-0.035535,40.45314166666667,GOK
,Marsabit,3.51128,38.975645,GOK
,Elgeyo/Marakwet,0.9878762,35.4475467,GOK
,Makueni,-1.5757724,37.439957,GOK
,Marsabit,3.149389,39.240794,GOK
,Elgeyo/Marakwet,0.9549014,35.4019847,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,2.3161633333333334,38.056621666666665,GOK
,Elgeyo/Marakwet,0.9549014,35.4019847,GOK
,Marsabit,2.3158283333333336,38.05672166666667,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,3.149389,39.240794,GOK
,Elgeyo/Marakwet,0.8220132,35.3841641,GOK
,Marsabit,3.51128,38.975645,GOK
,Kisumu,-0.0974263,34.5959211,GOK
,Kisumu,-0.0974259,34.5962671,GOK
,Kakamega,0.4281423,34.910515,GOK
,Kakamega,0.4029636,34.8608645,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,2.2602816666666663,38.02334833333334,GOK
,Marsabit,3.51128,38.975645,GOK
,Elgeyo/Marakwet,0.6599950790405273,35.79000234603882,GOK
,Busia,0.4499675,34.1408508,GOK
,Kwale,-4.3479251,39.0806791,GOK
,Taita Taveta,-3.3362489,38.4371742,GOK
,Busia,0.5597626,34.3933012,GOK
,Garissa,-0.0331707,40.4537018,GOK
,Bungoma,0.8899999,34.532934,GOK
,Bungoma,0.8899999,34.532934,GOK
,Taita Taveta,-3.3341966,38.4325713,GOK
,Busia,0.5356822,34.3339858,GOK
,Garissa,-0.0331707,40.4537018,GOK
,Bungoma,,,GOK
,Kwale,-4.0400105,39.5990543,GOK
,Taita Taveta,-3.3341966,38.4325713,GOK
,Taita Taveta,-3.3219951,38.5718307,GOK
,Narok,-1.313185,35.35384,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Makueni,-1.7089887,37.6491397,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Busia,0.4499675,34.1408508,GOK
,Taita Taveta,-3.4445847,38.3842219,GOK
,Taita Taveta,-3.3746367,38.4614983,GOK
,Bungoma,0.8858566,34.5976509,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Taita Taveta,-3.452326,38.3648064,GOK
,Taita Taveta,-3.4543428,38.3542737,GOK
,Taita Taveta,-3.452326,38.3648064,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Taita Taveta,-3.4319601,38.4056052,GOK
,Taita Taveta,-3.3696584,38.4818712,GOK
,Taita Taveta,-3.452326,38.3648064,GOK
,Taita Taveta,-3.4319601,38.4056052,GOK
,Taita Taveta,-3.4180123,38.3536153,GOK
,Taita Taveta,-3.3746367,38.4614983,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Taita Taveta,-3.4523104,38.3651356,GOK
,Taita Taveta,-3.4270795,38.4181031,GOK
,Taita Taveta,-3.4509899,38.4881132,GOK
,Taita Taveta,-3.40334,38.3973817,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Kakamega,0.7344840268842006,35.08008824321062,GOK
,Taita Taveta,-3.5484183333333332,38.58372166666666,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Elgeyo/Marakwet,0.8446774,35.3618829,GOK
,Marsabit,3.521742783486843,39.0523296687752,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Makueni,-2.4123417,38.0993368,GOK
,Garissa,0.3665616666666667,39.69582833333333,GOK
,Garissa,0.36656666666666665,39.69583,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Bungoma,0.8374625,34.5602802,GOK
,Taita Taveta,-3.5282649999999998,38.56101833333333,GOK
,Marsabit,3.4805095,38.5455778,GOK
,Bungoma,0.8552682,34.5533579,GOK
,Marsabit,3.4837088,38.5472189,GOK
,Busia,0.6363905,34.2701167,GOK
,Marsabit,3.4837088,38.5472189,GOK
,Marsabit,3.5292048,39.0702614,GOK
,Kakamega,0.7224427,35.0871585,GOK
,Marsabit,3.5266967,39.0702614,GOK
,Marsabit,3.51113302,39.97358506,GOK
,Kitui,-1.4204066666666666,37.87209333333333,GOK
,Makueni,-1.9003773,37.2749727,GOK
,Samburu,0.7929059,36.6446444,GOK
,Samburu,0.7409733,36.8127463,GOK
,Marsabit,3.115677,39.256903,GOK
,Samburu,0.7929059,36.6446444,GOK
,Makueni,-1.9003773,37.2749727,GOK
,Busia,0.5152833333333333,34.28496333333333,GOK
,Marsabit,3.51113302,39.97358506,GOK
,Nyeri,-0.6425711,37.1390928,GOK
,Makueni,0.0,0.0,GOK
,Marsabit,3.115677,39.256903,GOK
,Makueni,0.0,0.0,GOK
,Makueni,0.0,0.0,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.115677,39.256903,GOK
,Makueni,0.0,0.0,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Bungoma,,,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.13488485,3925624094,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.13488485,3925624094,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Kakamega,0.7112773,35.0813108,GOK
,Marsabit,3.51113302,39.97358506,GOK
,Marsabit,3.115677,39.256903,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Vihiga,0.0865563,34.6374262,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Elgeyo/Marakwet,0.9549014,35.4019847,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Vihiga,0.0373222,34.6024941,GOK
,Marsabit,3.565933,38.6456106,GOK
,Marsabit,3.565626,38.6456112,GOK
,Marsabit,3.13488485,39.25624094,GOK
,Marsabit,3.115677,39.256903,GOK
,Bungoma,0.8899999,34.532934,GOK
,Bungoma,0.8899999,34.532934,GOK
,Bungoma,0.8899999,34.532934,GOK
